STUDY_ID,LATITUDE,LONGITUDE,species_richness,total_abundance,mean_depth,n_samples,n_years,year_start,year_end,realm,biome,climate
296,-33.99142,151.23078,24,3793.0,-5.395522388059701,9,8,2009,2016,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.96811,151.25522,12,1092.0,-4.696428571428571,4,2,2011,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.9165,151.2645,15,156.0,-8.0,3,5,2010,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.915887,151.268771,10,397.0,-5.175,3,5,2010,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.915622,151.271661,25,620.0,-9.685714285714285,3,3,2010,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.89414,151.28281,20,2028.0,-6.285714285714286,3,3,2010,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.85966,151.25916,20,466.0,-3.585714285714286,4,2,2009,2010,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.85772,151.25629,11,286.0,-2.3333333333333335,3,1,2010,2010,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.849696,151.267342,19,2066.0,-4.157500000000001,6,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.84282,151.28584,25,878.0,-9.338983050847459,11,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.841655,151.253968,27,2096.0,-3.0344827586206895,7,2,2009,2010,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.840111,151.277492,31,3074.0,-4.756382978723404,10,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.839753,151.253504,27,794.0,-4.146341463414634,5,4,2009,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.839307,151.277744,31,3322.0,-4.739024390243903,12,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.8388,151.27905,39,2379.0,-4.342857142857143,9,4,2009,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.83304,151.27898,37,1071.0,-5.631578947368421,15,6,2010,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.83036,151.26378,22,2599.0,-6.45593220338983,8,5,2010,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.82827,151.26574,36,3928.0,-6.476691729323308,15,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.8241,151.2972,24,2202.0,-9.061702127659574,6,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.8234,151.26768,40,4090.0,-6.750675675675676,18,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.8214,151.2903,22,3004.0,-8.192307692307692,9,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.81848,151.26069,27,3356.0,-5.4714285714285715,7,1,2009,2009,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.81802,151.285181,54,6269.0,-9.494545454545456,24,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.81484,151.28466,17,814.0,-2.595833333333333,3,1,2009,2009,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.81322,151.27238,40,2527.0,-7.663392857142857,11,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.80646,151.30526,22,1203.0,-8.808695652173913,8,6,2009,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.801,151.27574,17,1551.0,-4.594285714285714,5,6,2009,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.80097,151.27415,30,2876.0,-4.972549019607843,11,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.800465,151.29531,24,1119.0,-3.733846153846154,13,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.799608,151.293076,36,1473.0,-5.547999999999999,8,5,2010,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.799269,151.296159,34,4543.0,-5.179166666666666,14,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-33.78066,151.29599,7,592.0,-7.1499999999999995,3,1,2009,2009,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.79163,152.11009,19,290.0,-6.46875,4,5,2009,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.7901,152.09246,36,2121.0,-4.507042253521127,7,5,2009,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.789201,152.112503,34,3679.0,-6.229591836734694,11,6,2008,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.78852,152.08338,33,674.0,-4.819444444444445,5,4,2010,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.78755,152.11426,30,3177.0,-7.033707865168539,11,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.75,152.194,19,2269.0,-11.200000000000001,3,2,2012,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.74881,152.1746,37,2643.0,-9.461538461538462,9,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.74782,152.17318,23,1230.0,-3.842857142857143,4,5,2008,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.74499,152.20364,33,1373.0,-5.758441558441558,7,5,2011,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.74057,152.19493,68,14302.0,-7.069400630914826,26,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.718401,152.133828,26,267.0,-6.589743589743589,3,2,2012,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.71802,152.14133,106,2513.0,-7.837855579868709,27,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.71515,152.15036,76,1630.0,-9.382783882783883,17,5,2009,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.714463,152.15183,119,3848.0,-8.603052325581395,47,9,2008,2016,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.713325,152.15713,100,2811.0,-8.469739952718676,29,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.71161,152.18483,43,4935.0,-8.206140350877194,10,4,2010,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.70976,152.15925,133,17007.0,-9.65564803804994,70,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.70947,152.16129,19,895.0,-7.0,5,3,2010,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.708828,152.227941,37,2778.0,-9.208695652173912,5,6,2010,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.708,152.225,25,2842.0,-10.525,5,4,2012,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.70475,152.22883,31,3367.0,-8.306060606060607,6,4,2009,2012,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.68916,152.22723,52,1439.0,-10.752100840336135,7,5,2010,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.68884,152.22218,62,8806.0,-7.282157676348548,23,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.68705,152.22834,38,1683.0,-11.857954545454545,6,6,2010,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.68551,152.22244,44,3599.0,-5.2043478260869565,9,4,2011,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.68479,152.22542,21,1339.0,-11.832432432432432,3,3,2011,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.6827,152.15836,21,135.0,-4.165789473684211,6,2,2009,2010,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.6183,152.33433,34,2049.0,-10.878571428571428,11,6,2009,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.61527,152.32665,26,569.0,-10.325581395348838,5,5,2009,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.59919,152.32061,29,470.0,-11.842592592592593,5,5,2009,2013,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.59917,152.32404,33,2639.0,-10.636666666666667,10,6,2009,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.03073,115.4411,24,335.0,-12.189655172413794,8,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02967,115.53069,29,458.0,-7.442168674698796,12,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02575,115.52968,33,405.0,-2.7992753623188404,23,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02567,115.58404,56,1208.0,-10.157407407407407,21,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02498,115.54514,35,688.0,-10.141509433962264,21,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02472,115.50535,32,470.0,-11.557017543859649,16,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02435,115.45157,26,240.0,-6.007865168539326,19,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02329,115.51787,13,74.0,-7.826086956521739,4,1,2008,2008,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.02078,115.5477,20,175.0,-5.61,11,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.01805,115.4523,27,460.0,-4.641772151898734,16,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.01725,115.50014,37,471.0,-5.44421768707483,27,7,2008,2014,Marine,Temperate shelf and seas ecoregions,Temperate
296,-32.01552,115.55708,44,826.0,-5.895774647887324,23,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.99976,115.46846,32,463.0,-11.033333333333333,7,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.9902,115.5047,33,655.0,-6.0456521739130435,23,6,2010,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.98926,115.51746,27,224.0,-4.795604395604395,14,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.9891,115.5159,24,174.0,-4.385245901639344,8,7,2009,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.9885,115.54114,33,302.0,-5.1048780487804875,16,6,2010,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.98618,115.557,31,375.0,-6.022413793103448,16,6,2010,2015,Marine,Temperate shelf and seas ecoregions,Temperate
296,-31.97427,115.53757,54,1479.0,-10.465703971119133,27,8,2008,2015,Marine,Temperate shelf and seas ecoregions,Temperate
302,-22.379,-49.6803,151,35322.0,,768,10,2002,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
303,-27.865409,-50.191986,24,127.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.86537,-50.189678,27,163.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.865356,-50.190533,16,71.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.865221,-50.191746,25,110.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.865097,-50.189758,15,84.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.865086,-50.191429,11,39.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864978,-50.190121,18,96.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864952,-50.191174,15,69.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864896,-50.189842,16,101.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864688,-50.189976,12,56.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864406,-50.19009,18,86.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864227,-50.190166,17,112.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.864009,-50.190212,18,124.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.863748,-50.190281,18,108.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.863436,-50.190483,13,71.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.863157,-50.190464,24,109.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.862916,-50.190514,20,110.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.862715,-50.190716,12,98.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.862362,-50.190754,17,74.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.862048,-50.190765,24,139.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.861724,-50.190979,16,82.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.861447,-50.191212,11,75.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.86108,-50.191269,16,107.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.860815,-50.191357,16,123.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.86077,-50.199368,13,147.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.860602,-50.191475,20,110.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.860597,-50.199146,14,105.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.860528,-50.199501,18,143.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.860351,-50.191673,12,107.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.86033,-50.199596,18,158.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.860148,-50.199726,19,95.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.859998,-50.19981,16,66.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.859825,-50.199902,22,87.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.858264,-50.191303,18,133.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.858058,-50.19136,24,125.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.857725,-50.191544,24,103.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.857384,-50.191677,17,101.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.85702,-50.191875,20,123.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.856714,-50.191887,19,117.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.856349,-50.192028,14,65.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.855933,-50.192081,19,169.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.855685,-50.192238,18,164.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.855324,-50.192368,18,91.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.855201,-50.194489,20,218.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.854886,-50.192432,17,103.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.854585,-50.194122,27,181.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.854568,-50.192455,21,139.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.854278,-50.193935,26,130.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.854079,-50.193722,18,138.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
303,-27.853146,-50.194344,22,183.0,,3,9,2008,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
337,44.25,-72.1875,87,32573.0,,45,11,2000,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
341,-24.545367,-48.681567,4,18.0,211.0,7,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.545318,-48.680893,18,649.0,212.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.542733,-48.7107,17,629.0,583.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.534333,-48.702583,5,10.0,291.0,5,2,2014,2015,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.53295,-48.70195,5,21.0,267.0,7,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.5319,-48.704517,5,67.0,272.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.398477,-47.124007,5,31.0,23.0,5,2,2014,2015,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.398033,-47.12275,5,37.0,35.0,8,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.397433,-47.120533,13,470.0,30.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.395598,-47.121471,4,14.0,55.0,7,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.378509,-47.076633,15,475.0,19.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.076183,-47.930783,15,492.0,782.0,10,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.0712,-47.913767,7,69.0,760.0,7,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.069783,-47.96515,11,61.0,832.0,10,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.0621,-47.954383,12,133.0,831.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.061833,-47.946533,10,113.0,750.0,10,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-24.058383,-47.978783,13,110.0,798.0,10,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-23.998617,-47.271333,9,92.0,595.0,9,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
341,-23.989333,-47.26585,6,28.0,609.0,6,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
